file,line,text
"src\features\compareBuilds\utils\semantic\semanticTags.js",112,"compare.tags.marksman-damage"
"src\features\compareBuilds\utils\semantic\semanticTags.js",113,"compare.tags.marksman-utility"
"src\features\compareBuilds\utils\semantic\semanticTags.js",114,"compare.tags.marksman-ammo"
"src\features\compareBuilds\utils\semantic\semanticTags.js",116,"compare.tags.damage-reduction"
"src\features\compareBuilds\utils\semantic\semanticTags.js",117,"compare.tags.armor-regen"
"src\features\compareBuilds\utils\semantic\semanticTags.js",118,"compare.tags.max-health"
"src\features\compareBuilds\utils\semantic\semanticTags.js",119,"compare.tags.healing"
"src\features\compareBuilds\utils\semantic\semanticTags.js",120,"compare.tags.dodge"
"src\features\compareBuilds\utils\semantic\semanticTags.js",121,"compare.tags.armor-repair"
"src\features\compareBuilds\utils\semantic\semanticTags.js",123,"compare.tags.flash-mechanic"
"src\features\compareBuilds\utils\semantic\semanticTags.js",124,"compare.tags.flash-stun"
"src\features\compareBuilds\utils\semantic\semanticTags.js",125,"compare.tags.flash-damage-vulnerability"
"src\features\compareBuilds\utils\semantic\semanticTags.js",127,"compare.tags.shock-mechanic"
"src\features\compareBuilds\utils\semantic\semanticTags.js",128,"compare.tags.shock-stun"
"src\features\compareBuilds\utils\semantic\semanticTags.js",129,"compare.tags.shock-damage-vulnerability"
"src\features\compareBuilds\utils\semantic\semanticTags.js",131,"compare.tags.frag-mechanic"
"src\features\compareBuilds\utils\semantic\semanticTags.js",132,"compare.tags.frag-damage-vulnerability"
"src\features\compareBuilds\utils\semantic\semanticTags.js",134,"compare.tags.smoke-mechanic"
"src\features\compareBuilds\utils\semantic\semanticTags.js",135,"compare.tags.smoke-damage-vulnerability"
"src\features\compareBuilds\utils\semantic\semanticTags.js",137,"compare.tags.throwing-knife-mechanic"
"src\features\compareBuilds\utils\semantic\semanticTags.js",138,"compare.tags.throwing-knife-damage"
"src\features\compareBuilds\utils\semantic\semanticTags.js",140,"compare.tags.marking"
"src\features\compareBuilds\utils\semantic\semanticTags.js",141,"compare.tags.hacking"
"src\features\compareBuilds\utils\semantic\semanticTags.js",142,"compare.tags.hacking-camera"
"src\features\compareBuilds\utils\semantic\semanticTags.js",143,"compare.tags.stealth"
"src\features\compareBuilds\utils\semantic\semanticTags.js",145,"compare.tags.ammo-bag"
"src\features\compareBuilds\utils\semantic\semanticTags.js",146,"compare.tags.armor-bag"
"src\features\compareBuilds\utils\semantic\semanticTags.js",147,"compare.tags.medic-bag"
"src\features\compareBuilds\utils\semantic\semanticTags.js",149,"compare.tags.sentry-value"
"src\features\compareBuilds\utils\semantic\semanticTags.js",150,"compare.tags.sentry-damage"
"src\features\compareBuilds\utils\semantic\semanticTags.js",151,"compare.tags.sentry-sustain"
"src\features\compareBuilds\utils\semantic\semanticTags.js",153,"compare.tags.hostages"
"src\features\compareBuilds\utils\semantic\semanticTags.js",154,"compare.tags.carry"
"src\features\compareBuilds\utils\semantic\semanticTags.js",156,"compare.tags.tool-restore"
"src\features\compareBuilds\utils\semantic\semanticTags.js",157,"compare.tags.throwable-restore"
"src\features\compareBuilds\utils\semantic\semanticTags.js",158,"compare.tags.ammo-economy"
"src\features\compareBuilds\utils\semantic\semanticTags.js",160,"compare.tags.adrenaline"
"src\features\compareBuilds\utils\semantic\semanticTags.js",162,"compare.tags.armor-penetration"
"src\features\compareBuilds\utils\semantic\semanticTags.js",164,"compare.tags.bleeding"
"src\features\compareBuilds\utils\semantic\semanticTags.js",165,"compare.tags.poison"
"src\features\compareBuilds\utils\semantic\semanticTags.js",167,"compare.tags.survivability"
"src\features\compareBuilds\utils\semantic\semanticTags.js",168,"compare.tags.mobility"
"src\features\compareBuilds\utils\semantic\semanticTags.js",169,"compare.tags.interaction-speed"
"src\hooks\useBuildGenerator.js",6,"pd3-random-build-v1"
"src\hooks\useBuildGenerator.js",81,"primary"
"src\hooks\useBuildGenerator.js",82,"secondary"
"src\hooks\useBuildGenerator.js",95,"armor"
"src\hooks\useBuildGenerator.js",100,"primary"
"src\hooks\useBuildGenerator.js",103,"primary"
"src\hooks\useBuildGenerator.js",105,"secondary"
"src\hooks\useBuildGenerator.js",108,"secondary"
"src\hooks\useBuildGenerator.js",139,"object"
"src\hooks\useIsMobile.js",5,"undefined"
"src\hooks\useIsMobile.js",12,"resize"
"src\hooks\useIsMobile.js",13,"resize"
"src\hooks\useLoadBuild.js",22,"/build-editor/b/${encoded}"
"src\i18n.js",14,"en"
"src\i18n.js",15,"en"
"src\library\components\BulidWheel.jsx",21,"resize"
"src\library\components\BulidWheel.jsx",22,"resize"
"src\library\components\BulidWheel.jsx",51,"rotate(${rotation}deg)"
"src\library\hooks\useUserLibrary.js",9,"pd3_library_cache"
"src\library\hooks\useUserLibrary.js",10,"pd3_library_cache_uid"
"src\library\pages\LibraryExplorer.jsx",120,"buildName"
"src\library\pages\LibraryExplorer.jsx",133,"skill"
"src\library\pages\LibraryExplorer.jsx",135,"skill"
"src\library\pages\LibraryExplorer.jsx",137,"base"
"src\library\pages\LibraryExplorer.jsx",141,"weaponType"
"src\library\pages\LibraryExplorer.jsx",143,"weaponType"
"src\library\pages\LibraryExplorer.jsx",149,"buildName"
"src\library\pages\LibraryExplorer.jsx",151,"buildName"
"src\library\pages\LibraryExplorer.jsx",184,"skill"
"src\library\pages\LibraryExplorer.jsx",186,"skill"
"src\library\pages\LibraryExplorer.jsx",191,"weaponType"
"src\library\pages\LibraryExplorer.jsx",193,"weaponType"
"src\library\pages\LibraryExplorer.jsx",196,"${f.slot}:${f.weaponType}"
"src\library\pages\LibraryExplorer.jsx",199,"buildName"
"src\library\pages\LibraryExplorer.jsx",201,"buildName"
"src\library\pages\LibraryExplorer.jsx",225,"filters"
"src\library\pages\LibraryExplorer.jsx",257,"pd3_library_explorer_scroll"
"src\library\pages\LibraryExplorer.jsx",263,"pd3_library_explorer_scroll"
"src\library\pages\LibraryExplorer.jsx",271,"/compare-builds"
"src\library\pages\LibraryExplorer.jsx",284,"/library-roulette"
"src\library\pages\LibraryExplorer.jsx",306,"divider"
"src\library\pages\LibraryExplorer.jsx",324,"weaponType"
"src\library\pages\LibraryExplorer.jsx",328,"weaponType"
"src\library\pages\LibraryExplorer.jsx",334,"buildName"
"src\library\pages\LibraryExplorer.jsx",337,"buildName"
"src\library\pages\LibraryExplorer.jsx",351,"weaponType"
"src\library\pages\LibraryExplorer.jsx",357,"buildName"
"src\library\pages\LibraryExplorer.jsx",363,"buildName"
"src\library\pages\LibraryExplorer.jsx",366,"pd3_library_explorer_scroll"
"src\library\pages\LibraryExplorer.jsx",370,"weaponType"
"src\library\pages\LibraryExplorer.jsx",377,"/catalog/${s.key}"
"src\library\pages\LibraryExplorer.jsx",407,"skill"
"src\library\pages\LibraryExplorer.jsx",409,"base"
"src\library\pages\LibraryExplorer.jsx",485,"checkbox"
"src\library\pages\LibraryRoulette.jsx",20,"pd3_library_roulette_deck_v1"
"src\library\pages\LibraryRoulette.jsx",42,"all"
"src\library\pages\LibraryRoulette.jsx",72,"skill"
"src\library\pages\LibraryRoulette.jsx",74,"skill"
"src\library\pages\LibraryRoulette.jsx",76,"base"
"src\library\pages\LibraryRoulette.jsx",79,"weaponType"
"src\library\pages\LibraryRoulette.jsx",81,"weaponType"
"src\library\pages\LibraryRoulette.jsx",86,"buildName"
"src\library\pages\LibraryRoulette.jsx",88,"buildName"
"src\library\pages\LibraryRoulette.jsx",106,"all"
"src\library\pages\LibraryRoulette.jsx",119,"custom"
"src\library\pages\LibraryRoulette.jsx",220,"/library-explorer${location.search}"
"src\library\pages\LibraryRoulette.jsx",236,"all"
"src\library\pages\LibraryRoulette.jsx",242,"button"
"src\library\pages\LibraryRoulette.jsx",244,"custom"
"src\library\pages\LibraryRoulette.jsx",247,"all"
"src\library\pages\LibraryRoulette.jsx",251,"custom"
"src\library\pages\LibraryRoulette.jsx",254,"all"
"src\library\pages\LibraryRoulette.jsx",266,"custom"
"src\library\pages\LibraryRoulette.jsx",271,"auto"
"src\library\pages\LibraryRoulette.jsx",274,"easeOut"
"src\library\pages\LibraryRoulette.jsx",275,"easeOut"
"src\library\pages\LibraryRoulette.jsx",276,"easeOut"
"src\library\pages\LibraryRoulette.jsx",282,"button"
"src\library\pages\LibraryRoulette.jsx",288,"button"
"src\library\pages\LibraryRoulette.jsx",305,"checkbox"
"src\library\utils\buildCatalog.js",4,"elegibles"
"src\library\utils\buildCatalog.js",16,"shotgun"
"src\library\utils\buildCatalog.js",16,"pistol"
"src\library\utils\buildCatalog.js",27,"${baseSearch} ${baseSearch.replace(/\s+/g,"
"src\library\utils\buildCatalog.js",27,")}"
"src\library\utils\buildCatalog.js",30,"skill"
"src\library\utils\buildCatalog.js",46,"shotgun"
"src\library\utils\buildCatalog.js",46,"pistol"
"src\library\utils\buildCatalog.js",50,"${t} weapon type primary"
"src\library\utils\buildCatalog.js",51,"${baseSearch} ${baseSearch.replace(/\s+/g,"
"src\library\utils\buildCatalog.js",51,")}"
"src\library\utils\buildCatalog.js",54,"weaponType"
"src\library\utils\buildCatalog.js",55,"primary:${t}"
"src\library\utils\buildCatalog.js",56,"primary"
"src\library\utils\buildCatalog.js",58,"Weapon Type: ${titleCase(t)} (Primary)"
"src\library\utils\buildCatalog.js",59,"${t} weapon type primary"
"src\library\utils\buildCatalog.js",66,"${t} weapon type secondary"
"src\library\utils\buildCatalog.js",67,"${baseSearch} ${baseSearch.replace(/\s+/g,"
"src\library\utils\buildCatalog.js",67,")}"
"src\library\utils\buildCatalog.js",70,"weaponType"
"src\library\utils\buildCatalog.js",71,"secondary:${t}"
"src\library\utils\buildCatalog.js",72,"secondary"
"src\library\utils\buildCatalog.js",74,"Weapon Type: ${titleCase(t)} (Secondary)"
"src\library\utils\buildCatalog.js",75,"${t} weapon type secondary"
"src\library\utils\buildCatalog.js",83,"primary"
"src\library\utils\buildCatalog.js",84,"secondary"
"src\library\utils\buildCatalog.js",85,"overkill"
"src\library\utils\buildCatalog.js",86,"throwable"
"src\library\utils\buildCatalog.js",87,"deployable"
"src\library\utils\buildCatalog.js",88,"tool"
"src\library\utils\buildCatalog.js",89,"armor"
"src\library\utils\buildCatalog.js",96,"pistol"
"src\library\utils\buildCatalog.js",101,"${baseSearch} ${baseSearch.replace(/\s+/g,"
"src\library\utils\buildCatalog.js",101,")}"
"src\library\utils\buildCatalog.js",117,"skill category"
"src\library\utils\buildCatalog.js",122,"${baseSearch} ${baseSearch.replace(/\s+/g,"
"src\library\utils\buildCatalog.js",122,")}"
"src\library\utils\buildCatalog.js",125,"category"
"src\library\utils\buildCatalog.js",126,"category:${group.id}"
"src\library\utils\buildCatalog.js",135,"skill tree"
"src\library\utils\buildCatalog.js",140,"${treeSearch} ${treeSearch.replace(/\s+/g,"
"src\library\utils\buildCatalog.js",140,")}"
"src\library\utils\buildCatalog.js",143,"tree"
"src\library\utils\buildCatalog.js",144,"tree:${tree.id}"
"src\library\utils\buildCatalog.js",157,"${baseSearch} ${baseSearch.replace(/\s+/g,"
"src\library\utils\buildCatalog.js",157,")}"
"src\library\utils\buildCatalog.js",160,"plate"
"src\library\utils\buildWeaponTypeIndex.js",21,"primary"
"src\library\utils\buildWeaponTypeIndex.js",21,"secondary"
"src\library\utils\displayHelpers.js",5,"primary"
"src\library\utils\displayHelpers.js",6,"secondary"
"src\library\utils\displayHelpers.js",7,"overkill"
"src\library\utils\displayHelpers.js",8,"throwable"
"src\library\utils\displayHelpers.js",9,"deployable"
"src\library\utils\displayHelpers.js",10,"tool"
"src\library\utils\displayHelpers.js",11,"armors"
"src\library\utils\filterSerialization.js",11,"skill"
"src\library\utils\filterSerialization.js",13,"skill"
"src\library\utils\filterSerialization.js",15,"base"
"src\library\utils\filterSerialization.js",18,"weaponType"
"src\library\utils\filterSerialization.js",20,"weaponType"
"src\library\utils\filterSerialization.js",25,"buildName"
"src\library\utils\filterSerialization.js",27,"buildName"
"src\library\utils\getSuggestions.js",29,"skillDescriptionSearch"
"src\library\utils\getSuggestions.js",30,"desc:${q}"
"src\library\utils\getSuggestions.js",31,"Search skill descriptions for"
"src\library\utils\getSuggestions.js",31,"(${descriptionMatches})"
"src\library\utils\getSuggestions.js",55,"pistol"
"src\library\utils\getSuggestions.js",56,"weaponType"
"src\library\utils\getSuggestions.js",70,"weaponType"
"src\library\utils\getSuggestions.js",86,"${x.kind}:${x.key}"
"src\library\utils\librarySearchEngine.js",18,"skill"
"src\library\utils\librarySearchEngine.js",19,"skill"
"src\library\utils\librarySearchEngine.js",23,"primary"
"src\library\utils\librarySearchEngine.js",23,"secondary"
"src\library\utils\librarySearchEngine.js",33,"overkill"
"src\library\utils\librarySearchEngine.js",34,"overkill"
"src\library\utils\librarySearchEngine.js",39,"throwable"
"src\library\utils\librarySearchEngine.js",40,"throwable"
"src\library\utils\librarySearchEngine.js",45,"deployable"
"src\library\utils\librarySearchEngine.js",46,"deployable"
"src\library\utils\librarySearchEngine.js",51,"tool"
"src\library\utils\librarySearchEngine.js",52,"tool"
"src\library\utils\librarySearchEngine.js",57,"armor"
"src\library\utils\librarySearchEngine.js",58,"armor"
"src\library\utils\librarySearchEngine.js",63,"plate"
"src\library\utils\librarySearchEngine.js",64,"plate"
"src\library\utils\librarySearchEngine.js",88,"ace"
"src\library\utils\librarySearchEngine.js",88,"aced"
"src\library\utils\librarySearchEngine.js",89,"base"
"src\library\utils\librarySearchEngine.js",95,"skill"
"src\library\utils\librarySearchEngine.js",98,"aced"
"src\library\utils\librarySearchEngine.js",100,"baseOnly"
"src\library\utils\librarySearchEngine.js",101,"base"
"src\library\utils\librarySearchEngine.js",120,"name"
"src\library\utils\librarySearchEngine.js",137,"skill"
"src\library\utils\librarySearchEngine.js",138,"aced"
"src\library\utils\librarySearchEngine.js",148,"primary"
"src\library\utils\librarySearchEngine.js",151,"secondary"
"src\library\utils\librarySearchEngine.js",154,"overkill"
"src\library\utils\librarySearchEngine.js",157,"throwable"
"src\library\utils\librarySearchEngine.js",160,"deployable"
"src\library\utils\librarySearchEngine.js",163,"tool"
"src\library\utils\librarySearchEngine.js",166,"armor"
"src\library\utils\librarySearchEngine.js",169,"plate"
"src\library\utils\librarySearchEngine.js",172,"name"
"src\library\utils\librarySearchEngine.js",175,"weaponType"
"src\library\utils\librarySearchEngine.js",227,"skill"
"src\library\utils\librarySearchEngine.js",228,"aced"
"src\library\utils\librarySearchEngine.js",236,"primary"
"src\library\utils\librarySearchEngine.js",239,"secondary"
"src\library\utils\librarySearchEngine.js",242,"overkill"
"src\library\utils\librarySearchEngine.js",245,"throwable"
"src\library\utils\librarySearchEngine.js",248,"deployable"
"src\library\utils\librarySearchEngine.js",251,"tool"
"src\library\utils\librarySearchEngine.js",254,"armor"
"src\library\utils\librarySearchEngine.js",257,"plate"
"src\library\utils\librarySearchEngine.js",260,"weaponType"
"src\library\utils\librarySearchEngine.js",261,"primary"
"src\library\utils\librarySearchEngine.js",261,"secondary"
"src\library\utils\librarySearchEngine.js",272,"name"
"src\library\utils\librarySearchEngine.js",275,"buildName"
"src\library\utils\normalize.js",6,"$1 $2"
"src\main.jsx",23,"serviceWorker"
"src\main.jsx",26,"load"
"src\main.jsx",28,"/sw.js"
"src\pages\Home.jsx",12,"react-icons/lu"
"src\randomizer\Randomizer.jsx",51,"pd3_randomizer_build_v1"
"src\randomizer\Randomizer.jsx",52,"pd3_randomizer_decks_v1"
"src\randomizer\Randomizer.jsx",233,"tool"
"src\randomizer\Randomizer.jsx",234,"deployable"
"src\randomizer\Randomizer.jsx",235,"throwable"
"src\randomizer\Randomizer.jsx",236,"armor"
"src\randomizer\Randomizer.jsx",237,"overkill"
"src\randomizer\Randomizer.jsx",238,"secondary"
"src\randomizer\Randomizer.jsx",239,"primary"
"src\randomizer\Randomizer.jsx",240,"heist"
"src\randomizer\Randomizer.jsx",253,"primary"
"src\randomizer\Randomizer.jsx",257,"secondary"
"src\randomizer\Randomizer.jsx",261,"overkill"
"src\randomizer\Randomizer.jsx",265,"armor"
"src\randomizer\Randomizer.jsx",269,"throwable"
"src\randomizer\Randomizer.jsx",273,"deployable"
"src\randomizer\Randomizer.jsx",277,"tool"
"src\randomizer\Randomizer.jsx",281,"heist"
"src\randomizer\Randomizer.jsx",343,"primary"
"src\randomizer\Randomizer.jsx",351,"secondary"
"src\randomizer\Randomizer.jsx",359,"overkill"
"src\randomizer\Randomizer.jsx",363,"throwable"
"src\randomizer\Randomizer.jsx",367,"deployable"
"src\randomizer\Randomizer.jsx",371,"tool"
"src\randomizer\Randomizer.jsx",375,"armor"
"src\randomizer\Randomizer.jsx",384,"heist"
"src\randomizer\Randomizer.jsx",442,"button"
"src\randomizer\Randomizer.jsx",450,"easeOut"
"src\randomizer\Randomizer.jsx",461,"auto"
"src\randomizer\Randomizer.jsx",463,"easeOut"
"src\randomizer\Randomizer.jsx",482,"checkbox"
"src\randomizer\Randomizer.jsx",518,"checkbox"
"src\randomizer\Randomizer.jsx",547,"randomizer"
"src\randomizer\Randomizer.jsx",548,"primary"
"src\randomizer\Randomizer.jsx",552,"primary"
"src\randomizer\Randomizer.jsx",555,"primary"
"src\randomizer\Randomizer.jsx",570,"randomizer"
"src\randomizer\Randomizer.jsx",571,"secondary"
"src\randomizer\Randomizer.jsx",575,"secondary"
"src\randomizer\Randomizer.jsx",578,"secondary"
"src\randomizer\Randomizer.jsx",593,"randomizer"
"src\randomizer\Randomizer.jsx",594,"overkill"
"src\randomizer\Randomizer.jsx",598,"overkill"
"src\randomizer\Randomizer.jsx",601,"overkill"
"src\randomizer\Randomizer.jsx",616,"randomizer"
"src\randomizer\Randomizer.jsx",617,"armor"
"src\randomizer\Randomizer.jsx",621,"armor"
"src\randomizer\Randomizer.jsx",632,"armor"
"src\randomizer\Randomizer.jsx",647,"randomizer"
"src\randomizer\Randomizer.jsx",648,"throwable"
"src\randomizer\Randomizer.jsx",652,"throwable"
"src\randomizer\Randomizer.jsx",655,"throwable"
"src\randomizer\Randomizer.jsx",670,"randomizer"
"src\randomizer\Randomizer.jsx",671,"deployable"
"src\randomizer\Randomizer.jsx",675,"deployable"
"src\randomizer\Randomizer.jsx",678,"deployable"
"src\randomizer\Randomizer.jsx",693,"randomizer"
"src\randomizer\Randomizer.jsx",694,"tool"
"src\randomizer\Randomizer.jsx",698,"tool"
"src\randomizer\Randomizer.jsx",701,"tool"
"src\randomizer\Randomizer.jsx",716,"randomizer"
"src\randomizer\Randomizer.jsx",717,"heist"
"src\randomizer\Randomizer.jsx",726,"heist"
"src\randomizer\Randomizer.jsx",729,"heist"
"src\services\buildLibraryService.js",8,"../../firebaseUtils"
"src\services\buildLibraryService.js",18,"../utils/buildLibrary.local"
"src\services\buildLibraryService.js",110,"UID requerido para migración"
"src\services\buildLibraryService.js",134,"UID requerido para migración"
"src\services\weaponPresetService.js",7,"firebase/firestore"
"src\services\weaponPresetService.js",20,"WeaponPresetService.get: uid requerido"
"src\services\weaponPresetService.js",21,"WeaponPresetService.get: weaponKey requerido"
"src\services\weaponPresetService.js",23,"users"
"src\services\weaponPresetService.js",23,"weaponPresets"
"src\services\weaponPresetService.js",35,"WeaponPresetService.save: uid requerido"
"src\services\weaponPresetService.js",36,"WeaponPresetService.save: weaponKey requerido"
"src\services\weaponPresetService.js",38,"users"
"src\services\weaponPresetService.js",38,"weaponPresets"
"src\utils\buildPreview.js",34,"${plateName} x${count}"
"src\utils\buildPreview.js",64,"${armorName} (${plateText})"
"src\utils\highlightText.jsx",8,"(${query})"
"src\utils\highlightText.jsx",8,"gi"
"src\utils\highlightText.jsx",12,"string"
"src\utils\makeCopyNameIfNeeded.js",6,""").trim() ||"
"src\utils\makeCopyNameIfNeeded.js",13,"(copy)"
"src\utils\makeCopyNameIfNeeded.js",13,"(copy 2)"
"src\utils\makeCopyNameIfNeeded.js",16,"${cleanBase} (copy)"
"src\utils\makeCopyNameIfNeeded.js",16,"${cleanBase} (copy ${i})"
"src\utils\requireAuthForAction.js",11,"pd3_post_auth_redirect"
"src\utils\requireAuthForAction.js",18,"/auth"
"src\utils\resolveDescription.js",14,"\\{${key}\\}\\|plural\\(one=([^,]+),other=([^\\)]+)\\)"
"src\utils\resolveDescription.js",23,"\\{${key}\\}"
"src\utils\resolveDescription.js",31,"rate"
"src\utils\resolveDescription.js",32,"${Math.round(value * 100)}%"
"src\utils\searchPresentation.utils.js",11,"string"
"src\utils\searchPresentation.utils.js",23,"Primary"
"src\utils\searchPresentation.utils.js",24,"Secondary"
"src\utils\searchPresentation.utils.js",25,"Overkill"
"src\utils\searchPresentation.utils.js",35,"Assault Rifle"
"src\utils\searchPresentation.utils.js",36,"SMG"
"src\utils\searchPresentation.utils.js",37,"LMG"
"src\utils\searchPresentation.utils.js",38,"Shotgun"
"src\utils\searchPresentation.utils.js",39,"Handgun"
"src\utils\searchPresentation.utils.js",40,"Marksman Rifle"
"src\utils\searchPresentation.utils.js",41,"Sniper Rifle"
"src\utils\searchPresentation.utils.js",42,"Overkill"
"src\utils\searchPresentation.utils.js",48,"$1 $2"
"src\utils\searchPresentation.utils.js",49,"$1 $2"
"src\utils\searchPresentation.utils.js",59,"${typeLabel} (${slotLabel})"
"src\utils\searchPresentation.utils.js",69,"weaponType"
"src\utils\searchPresentation.utils.js",73,"buildName"
"src\utils\searchPresentation.utils.js",84,"skill"
"src\utils\searchPresentation.utils.js",85,"Skill"
"src\utils\searchPresentation.utils.js",86,"weaponType"
"src\utils\searchPresentation.utils.js",87,"Weapon Type"
"src\utils\searchPresentation.utils.js",88,"buildName"
"src\utils\searchPresentation.utils.js",89,"Build"
"src\utils\searchPresentation.utils.js",97,"skill"
"src\utils\searchPresentation.utils.js",98,"var(--color-skill)"
"src\utils\searchPresentation.utils.js",99,"weaponType"
"src\utils\searchPresentation.utils.js",100,"primary"
"src\utils\searchPresentation.utils.js",101,"secondary"
"src\utils\searchPresentation.utils.js",102,"overkill"
"src\utils\searchPresentation.utils.js",103,"var(--color-weapon)"
"src\utils\searchPresentation.utils.js",104,"armor"
"src\utils\searchPresentation.utils.js",105,"plate"
"src\utils\searchPresentation.utils.js",106,"var(--color-armor)"
"src\utils\searchPresentation.utils.js",107,"throwable"
"src\utils\searchPresentation.utils.js",108,"var(--color-throwable)"
"src\utils\searchPresentation.utils.js",109,"deployable"
"src\utils\searchPresentation.utils.js",110,"var(--color-deployable)"
"src\utils\searchPresentation.utils.js",111,"tool"
"src\utils\searchPresentation.utils.js",112,"var(--color-tool)"
"src\utils\searchPresentation.utils.js",113,"buildName"
"src\utils\searchPresentation.utils.js",114,"var(--color-build)"
"src\utils\searchPresentation.utils.js",116,"rgba(255,255,255,0.08)"
"src\utils\searchPresentation.utils.js",126,"Skill Text Search"
"src\utils\searchPresentation.utils.js",127,"Builds"
"src\utils\searchPresentation.utils.js",128,"Skills"
"src\utils\searchPresentation.utils.js",129,"Weapons"
"src\utils\searchPresentation.utils.js",130,"Overkill Weapon"
"src\utils\searchPresentation.utils.js",131,"Armor"
"src\utils\searchPresentation.utils.js",132,"Plates"
"src\utils\searchPresentation.utils.js",133,"Throwables"
"src\utils\searchPresentation.utils.js",134,"Deployables"
"src\utils\searchPresentation.utils.js",135,"Tools"
"src\utils\searchPresentation.utils.js",150,"divider"
"src\utils\searchPresentation.utils.js",157,"item"